brandName_0_lang,brandName_0_value,brandName_1_lang,brandName_1_value,brandName_2_lang,brandName_2_value,gpcCode,gtin,netContent_0_measurementUnitCode,netContent_0_quantity,netContent_1_measurementUnitCode,netContent_1_quantity,netContent_2_measurementUnitCode,netContent_2_quantity,netContent_3_measurementUnitCode,netContent_3_quantity,netContent_4_measurementUnitCode,netContent_4_quantity,status,targetMarketCountryCode_0,targetMarketCountryCode_1,targetMarketCountryCode_2,tradeItemDescription_0_lang,tradeItemDescription_0_value,tradeItemDescription_1_lang,tradeItemDescription_1_value,tradeItemDescription_2_lang,tradeItemDescription_2_value,tradeItemImageUrl_0_lang,tradeItemImageUrl_0_value,tradeItemImageUrl_1_lang,tradeItemImageUrl_1_value,tradeItemImageUrl_2_lang,tradeItemImageUrl_2_value
en-US,Crest,,,,,10000383,00037000790136,ONZ,15.3,GRM,433.74,,,,,,,ACTIVE,US,,,en-US,"Crest Pro-Health Advanced Deep Clean Mint Toothpaste, 5.1 oz, Pack of 3",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_83526716_master_preview,,,,
en-US,Crest,,,,,10000383,00037000790877,ONZ,8.2,GRM,232,,,,,,,ACTIVE,US,,,en-US,"Crest 3D White Brilliance Blast Whitening Toothpaste, Energizing Mint, 4.1 oz (Pack of 2)",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_83526825_master_preview,,,,
en-US,Crest,,,,,10000536,00037000794998,OZA,16.9,MLT,500,,,,,,,ACTIVE,US,,,en-US,"Crest Gum Care Mouthwash, Cool Wintergreen, 16.9 fl oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80317722_master_preview,,,,
en-US,Crest,,,,,10000536,00037000795001,OZA,33.81,LTR,1,,,,,,,ACTIVE,US,,,en-US,"Crest Gum Care Mouthwash, Cool Wintergreen, 33.8 fl oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80317723_master_preview,,,,
en-US,Crest,,,,,10000383,00037000802907,ONZ,4.2,GRM,119,,,,,,,ACTIVE,US,,,en-US,"Crest Kid's Cavity Protection Toothpaste Pump featuring Disney Pixar Toy Story, Blue Bubblegum, 4.2 oz, Ages 3+",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319148_master_preview,,,,
en-US,Crest,,,,,10000384,00037000806974,ONZ,19.2,GRM,543,,,,,,,ACTIVE,US,,,en-US,"Crest Baking Soda & Peroxide Whitening with Tartar Protection Toothpaste, Fresh Mint, 6.4 oz, Pack of 3  ",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_83532180_master_preview,,,,
en-US,Crest,,,,,10000383,00037000808343,ONZ,6,GRM,170.09,,,,,,,ACTIVE,US,,,en-US,"Crest Pro-Health Advanced Whitening Power Toothpaste, 6.0 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319394_master_preview,,,,
en-US,Crest,,,,,10000536,00037000811237,OZA,16,MLT,473,,,,,,,ACTIVE,US,,,en-US,"Crest Pro-Health Clinical Mouthwash, Gingivitis Protection, Alcohol Free, Deep Clean Mint, 473 mL",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80294901_master_preview,,,,
en-US,Crest,,,,,10000536,00037000811244,OZA,32,MLT,946,,,,,,,ACTIVE,US,,,en-US,"Crest Pro-Health Clinical Mouthwash, Gingivitis Protection, Alcohol Free, Deep Clean Mint, 946 mL",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80224753_master_preview,,,,
en-US,Crest,,,,,10000536,00037000823070,OZA,33.8,LTR,1,,,,,,,ACTIVE,US,,,en-US,"Crest Pro-Health Advanced Alcohol Free Extra Deep Clean Mouthwash, Fresh Mint, 1 L, Pack of 3",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80320118_master_preview,,,,
en-US,Crest,,,,,10000383,00037000823254,ONZ,2.5,GRM,70,,,,,,,ACTIVE,US,,,en-US,"Crest 3D White Whitening Toothpaste, Radiant Mint, 2.5 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80285751_master_preview,,,,
en-US,Crest,,,,,10000383,00037000823759,ONZ,12.3,GRM,348,,,,,,,ACTIVE,US,,,en-US,"Crest Gum & Enamel Repair Toothpaste, Advanced Whitening, 4.1oz, Pack of 3",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_83528905_master_preview,,,,
en-US,Crest,,,,,10000384,00037000823766,ONZ,12.3,,,,,,,,,ACTIVE,US,,,en-US,"Crest 3D White Whitening Therapy Charcoal Deep Clean Fluoride Toothpaste, Invigorating Mint, 4.1 ounce, Pack of 3",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_83528906_master_preview,,,,
en-US,Crest,,,,,10000383,00037000823780,ONZ,12.3,GRM,348,,,,,,,ACTIVE,US,,,en-US,"Crest 3D White Whitening Therapy Gentle Care Coconut Oil Fluoride Toothpaste, Smooth Mint, 4.1 ounce, Pack of 3",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_83528908_master_preview,,,,
en-US,Crest,,,,,10000536,00037000827313,OZA,33.81,LTR,1,,,,,,,ACTIVE,US,,,en-US,"Crest Pro-Health For Life Alcohol Free Gingivitis Protection Mouthwash for ages 50+, Smooth Mint, 1 L",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80210366_master_preview,,,,
en-US,Crest,,,,,10000383,00037000830771,ONZ,12.3,,,,,,,,,ACTIVE,US,,,en-US,"Crest 3D White Brilliance Blast Whitening Toothpaste, Energizing Mint, 4.1 oz (Pack of 3)",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_83528910_master_preview,,,,
en-US,Crest,,,,,10000536,00037000840190,OZA,16,MLT,473,,,,,,,ACTIVE,US,,,en-US,"Crest 3D White Arctic Fresh Mouthwash, 473 mL",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80299637_master_preview,,,,
en-US,Crest,,,,,10000536,00037000840237,OZA,32,MLT,946,,,,,,,ACTIVE,US,,,en-US,"Crest 3D White Arctic Fresh Multi-Care Whitening Mouthwash, Icy Cool Mint, 946 mL",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80293583_master_preview,,,,
en-US,Crest,,,,,10000383,00037000851653,ONZ,5.4,GRM,153,,,,,,,ACTIVE,US,,,en-US,"Crest + Baking Soda and Peroxide with Scope Outlast Freshness Complete Whitening Toothpaste, 5.4 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80320573_master_preview,,,,
en-US,Crest,,,,,10000383,00037000851677,ONZ,4,GRM,113,,,,,,,ACTIVE,US,,,en-US,"Crest + Scope Complete Whitening Toothpaste, Minty Fresh, 4.0 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80320575_master_preview,,,,
en-US,Crest,,,,,10000383,00037000851936,ONZ,5.4,GRM,153,,,,,,,ACTIVE,US,,,en-US,"Crest + Scope Complete Whitening Toothpaste, Minty Fresh, 5.4 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_83531025_master_preview,,,,
en-US,Crest,,,,,10000383,00037000852179,ONZ,5.4,GRM,153,,,,,,,ACTIVE,US,,,en-US,"Crest Whitening Plus Scope Complete Plus Fluoride Toothpaste, Cool Peppermint, 5.4 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_83531030_master_preview,,,,
en-US,Crest,,,,,10000383,00037000852261,ONZ,5.4,GRM,153,,,,,,,ACTIVE,US,,,en-US,"Crest + Extra Whitening Complete Toothpaste, Clean Mint, 5.4 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80320581_master_preview,,,,
en-US,Crest,,,,,10000383,00037000853640,ONZ,8,GRM,227,,,,,,,ACTIVE,US,,,en-US,"Crest + Scope Outlast Complete Whitening Toothpaste, Mint, 8 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80320585_master_preview,,,,
en-US,Crest,,,,,10000383,00037000853794,ONZ,10.8,GRM,306,,,,,,,ACTIVE,US,,,en-US,"Crest Plus Scope Fluorie Toothpaste 2 Pack, Minty Fresh, Total 10.8 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_83531047_master_preview,,,,
en-US,Crest,,,,,10000383,00037000853909,ONZ,6,GRM,170,,,,,,,ACTIVE,US,,,en-US,"Crest Pro-Health Sensitivity Complete Protection Toothpaste, 6.0 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80320589_master_preview,,,,
en-US,Crest,,,,,10000383,00037000854272,ONZ,6,GRM,170,,,,,,,ACTIVE,US,,,en-US,"Crest Pro-Health Sensitivity Whitening Plus Scope Toothpaste, 6.0 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80320590_master_preview,,,,
en-US,Crest,,,,,10000383,00037000854364,ONZ,4.6,GRM,130.4,,,,,,,ACTIVE,US,,,en-US,"Crest Pro-Health Smooth Formula Toothpaste, Clean Mint Gel, 4.6 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80320593_master_preview,,,,
en-US,Crest,,,,,10000383,00037000856146,ONZ,4.6,GRM,130.4,,,,,,,ACTIVE,US,,,en-US,"Crest Pro-Health Whitening Toothpaste, 4.6 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80320595_master_preview,,,,
en-US,Crest,,,,,10000383,00037000856528,ONZ,12,GRM,340,,,,,,,ACTIVE,US,,,en-US,"Crest Pro-Health Sensitivity Whitening Plus Scope Toothpaste, 6.0 oz, Pack of 2",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80320598_master_preview,,,,
en-US,Crest,,,,,10000783,00037000857785,1N,22,,,,,,,,,ACTIVE,US,,,en-US,Crest 3D White Professional Effects Whitestrips 20 Treatments + Crest 3D White 1 Hour Express Whitestrips 2 Treatments - Teeth Whitening Kit  ,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80297889_master_preview,,,,
en-US,Crest,,,,,10000383,00037000863564,ONZ,10.8,GRM,306,,,,,,,ACTIVE,US,,,en-US,"Crest + Baking Soda and Peroxide with Scope Outlast Freshness Complete Whitening Toothpaste, 5.4 oz, Pack of 2",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80320586_master_preview,,,,
en-US,Crest,,,,,10000783,00037000868750,1N,14,,,,,,,,,ACTIVE,US,,,en-US,"Crest 3DWhite Whitestrips Dental Whitening Kit, 14 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80252096_master_preview,,,,
en-US,Crest,,,,,10000783,00037000871828,1N,10,,,,,,,,,ACTIVE,US,,,en-US,"Crest 3D Whitestrips Noticeably White Teeth Whitening Kit, 10 Treatments",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80322585_master_preview,,,,
en-US,Crest,,,,,10000383,00037000877349,ONZ,6.3,GRM,178.6,,,,,,,ACTIVE,US,,,en-US,"Crest Pro-Health HD Toothpaste Daily Two-Step System, 4.0 oz and 2.3 oz Tubes",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80288756_master_preview,,,,
en-US,Crest,,,,,10000536,00037000879602,LTR,1.419,ONZ,48,,,,,,,ACTIVE,US,,,en-US,Crest 3D White Luxe Glamorous White Multi-Care Whitening Fresh Mint Flavor Mouthwash 1.4 L,,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80296617_master_preview,,,,
en-US,Crest,,,,,10000383,00037000884361,ONZ,2.9,GRM,82,MLT,85.76,,,,,ACTIVE,US,,,en-US,"Crest Cavity Protection Regular Paste Toothpaste, 2.9 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80254034_master_preview,,,,
en-US,Crest,,,,,10000384,00037000884378,ONZ,2.9,,,,,,,,,ACTIVE,US,,,en-US,"Crest Baking Soda & Peroxide Whitening Toothpaste, Fresh Mint, 2.9oz, SRP",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80304700_master_preview,,,,
en-US,Crest,,,,,10000383,00037000888024,ONZ,4.2,GRM,119,,,,,,,ACTIVE,US,,,en-US,"Crest Kid's Cavity Protection Toothpaste Pump featuring Marvel's Spiderman, Blue Bubblegum, 4.2 oz, Ages 3+",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80321191_master_preview,,,,
en-US,Crest,,,,,10000383,00037000889427,ONZ,4.1,GRM,116,,,,,,,ACTIVE,US,,,en-US,"Crest 3D White Brilliance Advanced Whitening Technology + Advanced Stain Protection Toothpaste, Vibrant Peppermint, 4.1 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80309995_master_preview,,,,
en-US,Crest,,,,,10000383,00037000889489,ONZ,4.1,GRM,116,,,,,,,ACTIVE,US,,,en-US,"Crest Sensitivity Plus Scope Whitening Sensitive Toothpaste, 4.1 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80309697_master_preview,,,,
en-US,Crest,,,,,10000383,00037000892779,ONZ,12.3,GRM,116,,,,,,,ACTIVE,US,,,en-US,"Crest 3D White Whitening Therapy Toothpaste, Peppermint Oil, 4.1 oz, Pack of 3",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_83529571_master_preview,,,,
en-US,Crest,,,,,10000383,00037000892960,ONZ,12.3,GRM,348,,,,,,,ACTIVE,US,,,en-US,"Crest 3D White Whitening Therapy Toothpaste, Spearmint Oil, 4.1 oz, Pack of 3",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_83529576_master_preview,,,,
en-US,Crest,,,,,10000383,00037000898245,ONZ,3.5,GRM,99,,,,,,,ACTIVE,US,,,en-US,"Crest Sensitivity Complete Protection Sensitive Toothpaste, 3.5 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80309698_master_preview,,,,
en-US,Crest,,,,,10000383,00037000899143,ONZ,10.8,GRM,306,,,,,,,ACTIVE,US,,,en-US,"Crest Plus Fluorie Toothpaste 2 Pack, Clean Mint, Total 10.8 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_83531076_master_preview,,,,
en-US,Crest,,,,,10000383,00037000903086,ONZ,2.9,GRM,82.2,,,,,,,ACTIVE,US,,,en-US,"Crest Tartar Control Toothpaste, 2.9 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80287410_master_preview,,,,
en-US,Crest,,,,,10000383,00037000903093,ONZ,4.6,GRM,130,,,,,,,ACTIVE,US,,,en-US,"Crest Tartar Protection Regular Paste Toothpaste, 4.6 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80251591_master_preview,,,,
en-US,Crest,,,,,10000383,00037000907213,ONZ,9.2,GRM,260.82,,,,,,,ACTIVE,US,,,en-US,"Crest Pro-Health Smooth Formula Toothpaste, Clean Mint Gel, 4.6 oz, Pack of 2",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80321802_master_preview,,,,
en-US,Crest,,,,,10000383,00037000907237,ONZ,9.2,GRM,260.8,,,,,,,ACTIVE,US,,,en-US,"Crest Pro-Health Whitening Toothpaste, 4.6 oz, Pack of 2",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80321803_master_preview,,,,
en-US,Crest,,,,,10000383,00037000907244,ONZ,5.4,GRM,153,,,,,,,ACTIVE,US,,,en-US,"Crest + Intense Freshness Complete Whitening Toothpaste, 5.4oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80321804_master_preview,,,,
en-US,Crest,,,,,10000383,00037000907268,ONZ,10.8,GRM,306,,,,,,,ACTIVE,US,,,en-US,"Crest + Intense Freshness Complete Whitening Toothpaste, 5.4 oz, Pack of 2",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80321806_master_preview,,,,
en-US,Crest,,,,,10000383,00037000907299,ONZ,5.4,GRM,153,,,,,,,ACTIVE,US,,,en-US,"Crest + Deep Clean Complete Whitening Toothpaste, Effervescent Mint, 5.4 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80321808_master_preview,,,,
en-US,Crest,,,,,10000383,00037000907312,ONZ,10.8,GRM,306,,,,,,,ACTIVE,US,,,en-US,"Crest + Deep Clean Complete Whitening Toothpaste, Effervescent Mint, 5.4 oz, Pack of 2",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_83531084_master_preview,,,,
en-US,Crest,,,,,10000383,00037000907329,ONZ,10.8,GRM,306,,,,,,,ACTIVE,US,,,en-US,"Crest + Scope Complete Whitening Toothpaste, Cool Peppermint, 5.4 oz, Pack of 2",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80321810_master_preview,,,,
en-US,Crest,,,,,10000383,00037000907343,ONZ,10.8,GRM,306,,,,,,,ACTIVE,US,,,en-US,"Crest Complete Scope Outlast + Whitening Fluoride Toothpaste, Long Lasting Mint, 5.4 oz (Pack of 2)",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_83531048_master_preview,,,,
en-US,Crest,,,,,10000383,00037000907855,ONZ,5.4,GRM,153,,,,,,,ACTIVE,US,,,en-US,"Crest Cavity Protection Fluoride Anticavity Toothpaste Value 2 Pack, Total 12.8 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_83531028_master_preview,,,,
en-US,Crest,,,,,10000383,00037000911548,ONZ,15.3,GRM,432,,,,,,,ACTIVE,US,,,en-US,"Crest Pro-Health Advanced Gum Protection Toothpaste, 5.1 oz, Pack of 3",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_83530002_master_preview,,,,
en-US,Crest,,,,,10000383,00037000912040,ONZ,16.2,GRM,459,,,,,,,ACTIVE,US,,,en-US,"Crest Plus Complete Fluoride Toothpaste 3 Pack, Mint, Total 16.2 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_83531075_master_preview,,,,
en-US,Crest,,,,,10000383,00037000912705,ONZ,16.2,GRM,459,,,,,,,ACTIVE,US,,,en-US,"Crest Complete Whitening + Scope Minty Fresh Striped Fluoride Toothpaste, 5.4 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_83531074_master_preview,,,,
en-US,Crest,,,,,10000383,00037000919780,ONZ,4.2,GRM,119.06,,,,,,,ACTIVE,US,,,en-US,"Crest Kids Cavity Protection Toothpaste featuring STAR WARS, Minty Breeze, 4.2 oz, Ages 6+",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80321193_master_preview,,,,
en-US,Crest,,,,,10000383,00037000924234,ONZ,2.9,GRM,82,,,,,,,ACTIVE,US,,,en-US,"Crest Gleem Fresh & White Toothpaste, 2.9 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80285753_master_preview,,,,
en-US,Crest,,,,,10000383,00037000924258,ONZ,6.4,GRM,181,,,,,,,ACTIVE,US,,,en-US,"Crest Fresh and White Fluoride Anticavity Toothpaste, Peppermint Gleem, 6.4 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80301917_master_preview,,,,
en-US,Crest,,,,,10000536,00037000924951,MLT,473,OZA,16,,,,,,,ACTIVE,US,,,en-US,"Crest 3D White Diamond Strong Mouthwash, 473 mL",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80299638_master_preview,,,,
en-US,Crest,,,,,10000536,00037000925576,MLT,946,OZA,32,,,,,,,ACTIVE,US,,,en-US,"Crest 3D White Diamond Strong Alcohol Free Fluoride Mouthwash, Clean Mint, 946 mL",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80293586_master_preview,,,,
en-US,Crest,,,,,10000383,00037000926924,ONZ,0.85,GRM,24,,,,,,,ACTIVE,US,,,en-US,"Crest 3D White Brilliance Advanced Whitening Technology + Advanced Stain Protection Toothpaste, Vibrant Peppermint, .85 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80288150_master_preview,,,,
en-US,Crest,,,,,10000383,00037000928515,ONZ,2.5,GRM,70,,,,,,,ACTIVE,US,,,en-US,"Crest 3D White Whitening Toothpaste, Radiant Mint, 2.5 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80286740_master_preview,,,,
en-US,Crest,,,,,10000383,00037000928584,ONZ,2.7,GRM,76.54,1N,1,,,,,ACTIVE,US,,,en-US,"Crest + Scope Complete Whitening Toothpaste, Minty Fresh, 2.7 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80286741_master_preview,,,,
en-US,Crest,,,,,10000383,00037000938781,ONZ,6.3,GRM,178,,,,,,,ACTIVE,US,,,en-US,"Crest 3D White Brilliance Toothpaste and Whitening Gel System, 4.0oz and 2.3oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80275412_master_preview,,,,
en-US,Crest,,,,,10000536,00037000943211,OZA,16,MLT,473,,,,,,,ACTIVE,US,,,en-US,"Crest Pro-Health Advanced Mouthwash, Alcohol Free, Extra Whitening, Energizing Mint Flavor, 473 mL (16 fl oz)",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80294915_master_preview,,,,
en-US,Crest,,,,,10000536,00037000943228,MLT,946,,,,,,,,,ACTIVE,US,,,en-US,"Crest Pro-Health Advanced Mouthwash, Alcohol Free, Extra Whitening, Energizing Mint Flavor, 946 mL (32 fl oz)",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80270971_master_preview,,,,
en-US,Crest,,,,,10000383,00037000943822,ONZ,4.1,GRM,116,,,,,,,ACTIVE,US,,,en-US,"Crest 3D White Brilliance Advanced Whitening Technology Toothpaste, Mesmerizing Mint, 4.1 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80288148_master_preview,,,,
en-US,Crest,,,,,10000536,00037000945635,MLT,500,OZA,16.9,,,,,,,ACTIVE,US,,,en-US,"Crest Pro-Health Advanced Moutwash, Tartar Protection, Refreshing Mint, 500 mL (16.9 fl oz)",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80272808_master_preview,,,,
en-US,Crest,,,,,10000536,00037000945642,OZA,33.8,LTR,1,,,,,,,ACTIVE,US,,,en-US,"Crest Pro-Health Advanced Moutwash, Tartar Protection, Refreshing Mint, 1L (33.8 fl oz)",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80272810_master_preview,,,,
en-US,Crest,,,,,10000536,00037000945666,OZA,16.9,MLT,500,,,,,,,ACTIVE,US,,,en-US,"Crest Pro-Health Advanced Mouthwash, Alcohol Free, Enamel Care, 500 mL (16.9 fl oz)",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80325087_master_preview,,,,
en-US,Crest,,,,,10000536,00037000945673,OZA,33.8,LTR,1,,,,,,,ACTIVE,US,,,en-US,"Crest Pro-Health Advanced Mouthwash, Alcohol Free, Enamel Care, 1 L (33.8 fl oz)",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80325105_master_preview,,,,
en-US,Crest,,,,,10000536,00037000945697,OZA,16.9,MLT,500,,,,,,,ACTIVE,US,,,en-US,"Crest Pro-Health Advanced Mouthwash, Alcohol Free, Multi-Protection, Fresh Mint, 500 mL (16.9 fl oz)",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80294920_master_preview,,,,
en-US,Crest,,,,,10000536,00037000945703,OZA,33.8,LTR,1,,,,,,,ACTIVE,US,,,en-US,"Crest Pro-Health Advanced Mouthwash, Alcohol Free, Multi-Protection, Fresh Mint, 1 L (33.8 fl oz)",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80313531_master_preview,,,,
en-US,Crest,,,,,10000383,00037000947714,ONZ,3.5,GRM,99.2,,,,,,,ACTIVE,US,,,en-US,"Crest 3D White Whitening Toothpaste, Radiant Mint, 3.5 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80274778_master_preview,,,,
en-US,Crest,,,,,10000383,00037000947769,ONZ,4.8,GRM,136.07,,,,,,,ACTIVE,US,,,en-US,"Crest 3D White Whitening Toothpaste, Radiant Mint, 4.8 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80274786_master_preview,,,,
en-US,Crest,,,,,10000383,00037000947783,ONZ,4.8,GRM,136.07,,,,,,,ACTIVE,US,,,en-US,"Crest 3D White Arctic Fresh Whitening Toothpaste, Icy Cool Mint, 4.8 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_83510889_master_preview,,,,
en-US,Crest,,,,,10000383,00037000947790,ONZ,6.4,GRM,181.4,,,,,,,ACTIVE,US,,,en-US,"Crest 3D White Whitening Toothpaste, Radiant Mint, 6.4 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80274865_master_preview,,,,
en-US,Crest,,,,,10000383,00037000947806,ONZ,6.4,GRM,181.4,,,,,,,ACTIVE,US,,,en-US,"Crest 3D White Arctic Fresh Whitening Toothpaste, Icy Cool Mint, 6.4 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80274870_master_preview,,,,
en-US,Crest,,,,,10000383,00037000947820,ONZ,3.5,GRM,99.2,,,,,,,ACTIVE,US,,,en-US,"Crest 3D White Arctic Fresh Whitening Toothpaste, Icy Cool Mint, 3.5 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80274874_master_preview,,,,
en-US,Crest,,,,,10000383,00037000947844,ONZ,3.5,GRM,99.2,,,,,,,ACTIVE,US,,,en-US,"Crest 3D White Foaming Clean Whitening Toothpaste, 3.5 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80274876_master_preview,,,,
en-US,Crest,,,,,10000383,00037000947851,ONZ,9.6,GRM,272.14,,,,,,,ACTIVE,US,,,en-US,"Crest 3D White Whitening Toothpaste, Radiant Mint, 4.8 oz, Pack of 2",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80306491_master_preview,,,,
en-US,Crest,,,,,10000383,00037000947998,ONZ,4.8,GRM,136.07,,,,,,,ACTIVE,US,,,en-US,"Crest 3D White Foaming Clean Whitening Toothpaste, 4.8 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80274883_master_preview,,,,
en-US,Crest,,,,,10000383,00037000948025,ONZ,9.6,GRM,272,,,,,,,ACTIVE,US,,,en-US,"Crest 3D White Arctic Fresh Whitening Toothpaste, Icy Cool Mint, 4.8 oz (Pack of 2)",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80306490_master_preview,,,,
en-US,Crest,,,,,10000383,00037000948568,ONZ,7,,,,,,,,,ACTIVE,US,,,en-US,"Crest 3D White Whitening Toothpaste, Radiant Mint, 3.5 oz, Pack of 2",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_83507306_master_preview,,,,
en-US,Crest,,,,,10000383,00037000951438,ONZ,4.2,GRM,119,,,,,,,ACTIVE,US,,,en-US,"Kid's Crest Cavity Protection Bubblegum Flavor Toothpaste Gel Formula, 4.2 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80280378_master_preview,,,,
en-US,Crest,,,,,10000383,00037000953302,ONZ,2.2,GRM,62.36,,,,,,,ACTIVE,US,,,en-US,"Crest Kid's Cavity Protection Toothpaste, Sparkle Fun, 2.2 oz",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80323618_master_preview,,,,
